walkid,id,time,lat,lon,img,numPeaks,max,avg,min,year,month,day,hour,minute,second,dayofweek,dayname
track11,2014-07-23_14-17-52_37.76296991_-122.42177679,2014-07-23_14-17-52,37.76296991,-122.42177679,2014-07-23_14-17-52_37.76296991_-122.42177679.wav,9,36158.2718573401,22559.569079913,15142.9624060253,2014,7,23,14,17,52,2,Wednesday
track11,2014-07-23_14-12-06_37.75927696_-122.42152581,2014-07-23_14-12-06,37.75927696,-122.42152581,2014-07-23_14-12-06_37.75927696_-122.42152581.wav,9,6964.7851224975,4022.5846308279,2940.6859173422,2014,7,23,14,12,6,2,Wednesday
track11,2014-07-23_14-16-56_37.76233294_-122.42174488,2014-07-23_14-16-56,37.76233294,-122.42174488,2014-07-23_14-16-56_37.76233294_-122.42174488.wav,9,6531.0107539158,5232.2388339686,4011.2077991548,2014,7,23,14,16,56,2,Wednesday
track11,2014-07-23_14-07-27_37.75622385_-122.42119619,2014-07-23_14-07-27,37.75622385,-122.42119619,2014-07-23_14-07-27_37.75622385_-122.42119619.wav,9,16100.7776999245,7083.7155953056,3326.7093140476,2014,7,23,14,7,27,2,Wednesday
track11,2014-07-23_14-24-47_37.76474353_-122.41967351,2014-07-23_14-24-47,37.76474353,-122.41967351,2014-07-23_14-24-47_37.76474353_-122.41967351.wav,9,18640.9444521279,14334.2621462806,12249.3571420923,2014,7,23,14,24,47,2,Wednesday
track11,2014-07-23_14-20-59_37.7647761_-122.42206,2014-07-23_14-20-59,37.7647761,-122.42206,2014-07-23_14-20-59_37.7647761_-122.42206.wav,9,12920.922362192,8794.5385859289,6664.4353116761,2014,7,23,14,20,59,2,Wednesday
track11,2014-07-23_14-14-37_37.76085673_-122.42164355,2014-07-23_14-14-37,37.76085673,-122.42164355,2014-07-23_14-14-37_37.76085673_-122.42164355.wav,9,15682.5816614489,9009.1322914397,4997.3230734279,2014,7,23,14,14,37,2,Wednesday
track11,2014-07-23_14-20-51_37.76476552_-122.42204102,2014-07-23_14-20-51,37.76476552,-122.42204102,2014-07-23_14-20-51_37.76476552_-122.42204102.wav,9,11944.7872804182,7410.3286247537,4847.3110545753,2014,7,23,14,20,51,2,Wednesday
track11,2014-07-23_14-18-15_37.76318547_-122.42188849,2014-07-23_14-18-15,37.76318547,-122.42188849,2014-07-23_14-18-15_37.76318547_-122.42188849.wav,9,6578.1768464727,5033.6036120607,3157.5494809725,2014,7,23,14,18,15,2,Wednesday
track11,2014-07-23_14-19-33_37.76396894_-122.42192787,2014-07-23_14-19-33,37.76396894,-122.42192787,2014-07-23_14-19-33_37.76396894_-122.42192787.wav,9,5206.1980201855,4065.8933942204,3227.6345929969,2014,7,23,14,19,33,2,Wednesday
track11,2014-07-23_14-18-08_37.76316933_-122.42187529,2014-07-23_14-18-08,37.76316933,-122.42187529,2014-07-23_14-18-08_37.76316933_-122.42187529.wav,9,9161.8204555216,5787.48647608,3982.2050851912,2014,7,23,14,18,8,2,Wednesday
track11,2014-07-23_14-17-35_37.76277877_-122.4218205,2014-07-23_14-17-35,37.76277877,-122.4218205,2014-07-23_14-17-35_37.76277877_-122.4218205.wav,9,11306.5903696518,8754.292434091,5616.6483800486,2014,7,23,14,17,35,2,Wednesday
track11,2014-07-23_14-07-54_37.7565344_-122.42121052,2014-07-23_14-07-54,37.7565344,-122.42121052,2014-07-23_14-07-54_37.7565344_-122.42121052.wav,9,17355.2852179084,6794.7129221297,2314.4811869627,2014,7,23,14,7,54,2,Wednesday
track11,2014-07-23_14-16-45_37.76218325_-122.42172452,2014-07-23_14-16-45,37.76218325,-122.42172452,2014-07-23_14-16-45_37.76218325_-122.42172452.wav,9,6590.4999233854,4374.2790766622,2745.8811776734,2014,7,23,14,16,45,2,Wednesday
track11,2014-07-23_14-06-29_37.75550718_-122.42116916,2014-07-23_14-06-29,37.75550718,-122.42116916,2014-07-23_14-06-29_37.75550718_-122.42116916.wav,9,12412.4698379714,5869.9645384945,2619.8638911291,2014,7,23,14,6,29,2,Wednesday
track11,2014-07-23_14-16-07_37.76178193_-122.42175923,2014-07-23_14-16-07,37.76178193,-122.42175923,2014-07-23_14-16-07_37.76178193_-122.42175923.wav,9,9848.3254365395,6701.7593805564,3685.4250832629,2014,7,23,14,16,7,2,Wednesday
track11,2014-07-23_14-17-02_37.76240486_-122.42180768,2014-07-23_14-17-02,37.76240486,-122.42180768,2014-07-23_14-17-02_37.76240486_-122.42180768.wav,9,5221.9875202888,3857.7734379761,3258.392702848,2014,7,23,14,17,2,2,Wednesday
track11,2014-07-23_14-11-17_37.75870582_-122.4213993,2014-07-23_14-11-17,37.75870582,-122.4213993,2014-07-23_14-11-17_37.75870582_-122.4213993.wav,9,32495.4906667332,24057.7704538441,16590.8209525647,2014,7,23,14,11,17,2,Wednesday
track11,2014-07-23_14-12-32_37.75957405_-122.42153627,2014-07-23_14-12-32,37.75957405,-122.42153627,2014-07-23_14-12-32_37.75957405_-122.42153627.wav,9,6357.9097815299,5335.1290859359,4283.7250926827,2014,7,23,14,12,32,2,Wednesday
track11,2014-07-23_14-23-29_37.76499361_-122.42014849,2014-07-23_14-23-29,37.76499361,-122.42014849,2014-07-23_14-23-29_37.76499361_-122.42014849.wav,9,10065.7749039793,5864.1274703615,3972.2868085857,2014,7,23,14,23,29,2,Wednesday
track11,2014-07-23_14-22-35_37.7650288_-122.42093734,2014-07-23_14-22-35,37.7650288,-122.42093734,2014-07-23_14-22-35_37.7650288_-122.42093734.wav,9,5231.6283202984,4168.4342246888,3156.5864221864,2014,7,23,14,22,35,2,Wednesday
track11,2014-07-23_14-16-01_37.7617149_-122.42175641,2014-07-23_14-16-01,37.7617149,-122.42175641,2014-07-23_14-16-01_37.7617149_-122.42175641.wav,9,15419.864492151,9407.614221844,5001.0800611015,2014,7,23,14,16,1,2,Wednesday
track11,2014-07-23_14-16-23_37.76195421_-122.42172979,2014-07-23_14-16-23,37.76195421,-122.42172979,2014-07-23_14-16-23_37.76195421_-122.42172979.wav,9,11184.2737794966,7128.1407992319,4997.5605420806,2014,7,23,14,16,23,2,Wednesday
track11,2014-07-23_14-17-18_37.76259815_-122.42183746,2014-07-23_14-17-18,37.76259815,-122.42183746,2014-07-23_14-17-18_37.76259815_-122.42183746.wav,9,12898.2932063151,7918.6786132853,4531.5379750841,2014,7,23,14,17,18,2,Wednesday
track11,2014-07-23_14-23-02_37.76498762_-122.42055342,2014-07-23_14-23-02,37.76498762,-122.42055342,2014-07-23_14-23-02_37.76498762_-122.42055342.wav,9,19621.4612653944,8333.188211401,3060.6022223395,2014,7,23,14,23,2,2,Wednesday
track11,2014-07-23_14-19-11_37.76373965_-122.42191473,2014-07-23_14-19-11,37.76373965,-122.42191473,2014-07-23_14-19-11_37.76373965_-122.42191473.wav,9,7926.9089802585,6546.9694002515,4469.059492624,2014,7,23,14,19,11,2,Wednesday
track11,2014-07-23_14-12-44_37.75971045_-122.4215551,2014-07-23_14-12-44,37.75971045,-122.4215551,2014-07-23_14-12-44_37.75971045_-122.4215551.wav,9,16906.4947251231,9509.4471268002,5836.8763187236,2014,7,23,14,12,44,2,Wednesday
track11,2014-07-23_14-21-58_37.76491222_-122.42150441,2014-07-23_14-21-58,37.76491222,-122.42150441,2014-07-23_14-21-58_37.76491222_-122.42150441.wav,9,7974.020419108,5515.5649123497,3995.9206667959,2014,7,23,14,21,58,2,Wednesday
track11,2014-07-23_14-21-19_37.76477543_-122.42205869,2014-07-23_14-21-19,37.76477543,-122.42205869,2014-07-23_14-21-19_37.76477543_-122.42205869.wav,9,23365.2818108431,10368.2264686051,4700.407636146,2014,7,23,14,21,19,2,Wednesday
track11,2014-07-23_14-17-29_37.76271105_-122.42180616,2014-07-23_14-17-29,37.76271105,-122.42180616,2014-07-23_14-17-29_37.76271105_-122.42180616.wav,9,9394.3338697208,5874.0865365757,4683.5878446688,2014,7,23,14,17,29,2,Wednesday
track11,2014-07-23_14-15-36_37.76154754_-122.42176199,2014-07-23_14-15-36,37.76154754,-122.42176199,2014-07-23_14-15-36_37.76154754_-122.42176199.wav,9,35936.4120745644,20425.6574431919,6518.1805354214,2014,7,23,14,15,36,2,Wednesday
track11,2014-07-23_14-18-03_37.76310015_-122.42179268,2014-07-23_14-18-03,37.76310015,-122.42179268,2014-07-23_14-18-03_37.76310015_-122.42179268.wav,9,16005.8419789968,6880.2224964758,4609.042189171,2014,7,23,14,18,3,2,Wednesday
track11,2014-07-23_14-11-50_37.75909842_-122.42150883,2014-07-23_14-11-50,37.75909842,-122.42150883,2014-07-23_14-11-50_37.75909842_-122.42150883.wav,9,4622.6227791228,3652.5807230124,2887.7377054266,2014,7,23,14,11,50,2,Wednesday
track11,2014-07-23_14-11-01_37.75854565_-122.42138321,2014-07-23_14-11-01,37.75854565,-122.42138321,2014-07-23_14-11-01_37.75854565_-122.42138321.wav,9,9700.8768460342,7155.9959585331,5763.1964980423,2014,7,23,14,11,1,2,Wednesday
track11,2014-07-23_14-07-06_37.75596131_-122.42114499,2014-07-23_14-07-06,37.75596131,-122.42114499,2014-07-23_14-07-06_37.75596131_-122.42114499.wav,9,16500.2873361467,5070.4276633958,2860.2343440873,2014,7,23,14,7,6,2,Wednesday
track11,2014-07-23_14-19-16_37.76380162_-122.42192014,2014-07-23_14-19-16,37.76380162,-122.42192014,2014-07-23_14-19-16_37.76380162_-122.42192014.wav,9,12029.9108371937,8278.1581453038,7049.2749083327,2014,7,23,14,19,16,2,Wednesday
track11,2014-07-23_14-24-01_37.76499081_-122.41967693,2014-07-23_14-24-01,37.76499081,-122.41967693,2014-07-23_14-24-01_37.76499081_-122.41967693.wav,9,25163.9537253572,10770.4359494824,6140.6233618667,2014,7,23,14,24,1,2,Wednesday
track11,2014-07-23_14-14-26_37.76072593_-122.42159599,2014-07-23_14-14-26,37.76072593,-122.42159599,2014-07-23_14-14-26_37.76072593_-122.42159599.wav,9,10917.8192484608,7828.406748551,5343.497378023,2014,7,23,14,14,26,2,Wednesday
track11,2014-07-23_14-07-21_37.75615937_-122.42120741,2014-07-23_14-07-21,37.75615937,-122.42120741,2014-07-23_14-07-21_37.75615937_-122.42120741.wav,9,19291.1484038064,7968.039285381,3061.9082537989,2014,7,23,14,7,21,2,Wednesday
track11,2014-07-23_14-22-19_37.76492586_-122.42115817,2014-07-23_14-22-19,37.76492586,-122.42115817,2014-07-23_14-22-19_37.76492586_-122.42115817.wav,9,7405.8304414248,6554.2243996536,5579.2931642894,2014,7,23,14,22,19,2,Wednesday
track11,2014-07-23_14-24-07_37.76498068_-122.41958781,2014-07-23_14-24-07,37.76498068,-122.41958781,2014-07-23_14-24-07_37.76498068_-122.41958781.wav,9,20945.6249915788,14398.6939397271,10688.9561575127,2014,7,23,14,24,7,2,Wednesday
track11,2014-07-23_14-17-13_37.76254097_-122.42183775,2014-07-23_14-17-13,37.76254097,-122.42183775,2014-07-23_14-17-13_37.76254097_-122.42183775.wav,9,22433.8962692611,16301.0721431357,9526.2130584055,2014,7,23,14,17,13,2,Wednesday
track11,2014-07-23_14-24-41_37.76474513_-122.41965479,2014-07-23_14-24-41,37.76474513,-122.41965479,2014-07-23_14-24-41_37.76474513_-122.41965479.wav,9,19889.2761749307,16438.0383511338,13158.343166961,2014,7,23,14,24,41,2,Wednesday
track11,2014-07-23_14-06-51_37.75577424_-122.4211364,2014-07-23_14-06-51,37.75577424,-122.4211364,2014-07-23_14-06-51_37.75577424_-122.4211364.wav,9,21839.2400784487,10612.9580550527,3125.2947834976,2014,7,23,14,6,51,2,Wednesday
track11,2014-07-23_14-10-50_37.75846578_-122.42139237,2014-07-23_14-10-50,37.75846578,-122.42139237,2014-07-23_14-10-50_37.75846578_-122.42139237.wav,9,22835.117647037,18047.8331501153,10903.7264172975,2014,7,23,14,10,50,2,Wednesday
track11,2014-07-23_14-24-29_37.76476136_-122.41957644,2014-07-23_14-24-29,37.76476136,-122.41957644,2014-07-23_14-24-29_37.76476136_-122.41957644.wav,9,21261.3926131841,16969.1412753181,14042.4405849846,2014,7,23,14,24,29,2,Wednesday
track11,2014-07-23_14-11-28_37.75885831_-122.42147214,2014-07-23_14-11-28,37.75885831,-122.42147214,2014-07-23_14-11-28_37.75885831_-122.42147214.wav,9,36885.9363006531,26738.7122852531,19153.2143223175,2014,7,23,14,11,28,2,Wednesday
track11,2014-07-23_14-16-40_37.76212273_-122.42171405,2014-07-23_14-16-40,37.76212273,-122.42171405,2014-07-23_14-16-40_37.76212273_-122.42171405.wav,9,18458.1013264162,10850.7386350412,6617.0593746109,2014,7,23,14,16,40,2,Wednesday
track11,2014-07-23_14-21-42_37.7648369_-122.42172915,2014-07-23_14-21-42,37.7648369,-122.42172915,2014-07-23_14-21-42_37.7648369_-122.42172915.wav,9,4683.0083255766,4011.880131919,3102.4844996736,2014,7,23,14,21,42,2,Wednesday
track11,2014-07-23_14-12-27_37.75950807_-122.42152834,2014-07-23_14-12-27,37.75950807,-122.42152834,2014-07-23_14-12-27_37.75950807_-122.42152834.wav,9,21015.7741514236,10519.8555777068,6145.95301389,2014,7,23,14,12,27,2,Wednesday
track11,2014-07-23_14-20-23_37.76453077_-122.42200573,2014-07-23_14-20-23,37.76453077,-122.42200573,2014-07-23_14-20-23_37.76453077_-122.42200573.wav,9,7900.6459287829,6030.7482667353,4852.3131067341,2014,7,23,14,20,23,2,Wednesday
track11,2014-07-23_14-18-37_37.76339021_-122.42190257,2014-07-23_14-18-37,37.76339021,-122.42190257,2014-07-23_14-18-37_37.76339021_-122.42190257.wav,9,12409.1257028221,9661.8923753181,7168.9868003003,2014,7,23,14,18,37,2,Wednesday
track11,2014-07-23_14-22-25_37.76495808_-122.42107988,2014-07-23_14-22-25,37.76495808,-122.42107988,2014-07-23_14-22-25_37.76495808_-122.42107988.wav,9,4478.2396232637,3615.2539473928,3043.870137757,2014,7,23,14,22,25,2,Wednesday
track11,2014-07-23_14-08-27_37.75689254_-122.42124269,2014-07-23_14-08-27,37.75689254,-122.42124269,2014-07-23_14-08-27_37.75689254_-122.42124269.wav,9,14137.2808392003,12258.9549603592,7459.6564853614,2014,7,23,14,8,27,2,Wednesday
track11,2014-07-23_14-13-44_37.76027669_-122.42160637,2014-07-23_14-13-44,37.76027669,-122.42160637,2014-07-23_14-13-44_37.76027669_-122.42160637.wav,9,12732.5699815814,9573.3568701402,6885.334353587,2014,7,23,14,13,44,2,Wednesday
track11,2014-07-23_14-10-17_37.7581465_-122.42131111,2014-07-23_14-10-17,37.7581465,-122.42131111,2014-07-23_14-10-17_37.7581465_-122.42131111.wav,9,24670.3008163678,11171.7844560263,5329.8721709948,2014,7,23,14,10,17,2,Wednesday
track11,2014-07-23_14-23-45_37.76498266_-122.41992525,2014-07-23_14-23-45,37.76498266,-122.41992525,2014-07-23_14-23-45_37.76498266_-122.41992525.wav,9,13409.1222110906,7805.3085464191,5402.0892965305,2014,7,23,14,23,45,2,Wednesday
track11,2014-07-23_14-15-20_37.76135232_-122.42166631,2014-07-23_14-15-20,37.76135232,-122.42166631,2014-07-23_14-15-20_37.76135232_-122.42166631.wav,9,5842.3303617802,4801.1518420059,3787.7039792646,2014,7,23,14,15,20,2,Wednesday
track11,2014-07-23_14-10-07_37.75801427_-122.42134263,2014-07-23_14-10-07,37.75801427,-122.42134263,2014-07-23_14-10-07_37.75801427_-122.42134263.wav,9,22632.5424867608,16249.6653751092,12569.3841931651,2014,7,23,14,10,7,2,Wednesday
track11,2014-07-23_14-15-09_37.76124327_-122.42168394,2014-07-23_14-15-09,37.76124327,-122.42168394,2014-07-23_14-15-09_37.76124327_-122.42168394.wav,9,9993.4870718901,7521.6016485466,5998.6954327937,2014,7,23,14,15,9,2,Wednesday
track11,2014-07-23_14-18-32_37.76333604_-122.42189891,2014-07-23_14-18-32,37.76333604,-122.42189891,2014-07-23_14-18-32_37.76333604_-122.42189891.wav,9,15870.9419819475,9474.8320557877,6128.2607864082,2014,7,23,14,18,32,2,Wednesday
track11,2014-07-23_14-11-06_37.75860085_-122.42140634,2014-07-23_14-11-06,37.75860085,-122.42140634,2014-07-23_14-11-06_37.75860085_-122.42140634.wav,9,30720.1776115484,20762.2245789841,12295.2116233073,2014,7,23,14,11,6,2,Wednesday
track11,2014-07-23_14-10-12_37.75808506_-122.4213248,2014-07-23_14-10-12,37.75808506,-122.4213248,2014-07-23_14-10-12_37.75808506_-122.4213248.wav,9,27850.7787839223,9777.9683284426,3127.5873957004,2014,7,23,14,10,12,2,Wednesday
track11,2014-07-23_14-09-16_37.75746241_-122.42126486,2014-07-23_14-09-16,37.75746241,-122.42126486,2014-07-23_14-09-16_37.75746241_-122.42126486.wav,9,2962.9753018004,2121.1349492564,1431.4280476266,2014,7,23,14,9,16,2,Wednesday
track11,2014-07-23_14-13-38_37.76021857_-122.42159073,2014-07-23_14-13-38,37.76021857,-122.42159073,2014-07-23_14-13-38_37.76021857_-122.42159073.wav,9,17240.306263353,8740.9460680341,4241.8922602916,2014,7,23,14,13,38,2,Wednesday
track11,2014-07-23_14-08-16_37.75678406_-122.42123897,2014-07-23_14-08-16,37.75678406,-122.42123897,2014-07-23_14-08-16_37.75678406_-122.42123897.wav,9,10960.0195371631,5372.1416163424,2041.2682249835,2014,7,23,14,8,16,2,Wednesday
track11,2014-07-23_14-21-36_37.76481859_-122.42182081,2014-07-23_14-21-36,37.76481859,-122.42182081,2014-07-23_14-21-36_37.76481859_-122.42182081.wav,9,5920.686561942,4877.9140228365,4269.8923158173,2014,7,23,14,21,36,2,Wednesday
track11,2014-07-23_14-11-55_37.75916062_-122.42150951,2014-07-23_14-11-55,37.75916062,-122.42150951,2014-07-23_14-11-55_37.75916062_-122.42150951.wav,9,8382.1663443845,5691.460812021,3972.1079338222,2014,7,23,14,11,55,2,Wednesday
track11,2014-07-23_14-12-54_37.75982165_-122.42158653,2014-07-23_14-12-54,37.75982165,-122.42158653,2014-07-23_14-12-54_37.75982165_-122.42158653.wav,9,8244.6637700314,6789.2190707475,5196.6288113811,2014,7,23,14,12,54,2,Wednesday
track11,2014-07-23_14-20-28_37.76460099_-122.42200012,2014-07-23_14-20-28,37.76460099,-122.42200012,2014-07-23_14-20-28_37.76460099_-122.42200012.wav,9,4281.2014341232,3460.1179974259,2786.1623197729,2014,7,23,14,20,28,2,Wednesday
track11,2014-07-23_14-18-43_37.76343358_-122.42190041,2014-07-23_14-18-43,37.76343358,-122.42190041,2014-07-23_14-18-43_37.76343358_-122.42190041.wav,9,19914.7242543033,15730.7132508385,11835.9916258748,2014,7,23,14,18,43,2,Wednesday
track11,2014-07-23_14-09-00_37.75726456_-122.42128381,2014-07-23_14-09-00,37.75726456,-122.42128381,2014-07-23_14-09-00_37.75726456_-122.42128381.wav,9,6840.3551989756,3596.9768339024,2237.3833506561,2014,7,23,14,9,0,2,Wednesday
track11,2014-07-23_14-09-56_37.75789906_-122.42135984,2014-07-23_14-09-56,37.75789906,-122.42135984,2014-07-23_14-09-56_37.75789906_-122.42135984.wav,9,9470.8046590926,7712.3743572172,5669.040603199,2014,7,23,14,9,56,2,Wednesday
track11,2014-07-23_14-10-39_37.75840378_-122.42135582,2014-07-23_14-10-39,37.75840378,-122.42135582,2014-07-23_14-10-39_37.75840378_-122.42135582.wav,9,34157.5834300315,24559.3792963079,7133.2801230394,2014,7,23,14,10,39,2,Wednesday
track11,2014-07-23_14-21-30_37.76480344_-122.42189274,2014-07-23_14-21-30,37.76480344,-122.42189274,2014-07-23_14-21-30_37.76480344_-122.42189274.wav,9,10577.7714595973,8162.5465063922,6852.1183888102,2014,7,23,14,21,30,2,Wednesday
track11,2014-07-23_14-23-24_37.76501258_-122.42021917,2014-07-23_14-23-24,37.76501258,-122.42021917,2014-07-23_14-23-24_37.76501258_-122.42021917.wav,9,6529.3860367095,4230.4902699944,3294.1271771427,2014,7,23,14,23,24,2,Wednesday
track11,2014-07-23_14-19-22_37.76385518_-122.42191434,2014-07-23_14-19-22,37.76385518,-122.42191434,2014-07-23_14-19-22_37.76385518_-122.42191434.wav,9,10857.6633482157,6815.0508108195,4363.489589558,2014,7,23,14,19,22,2,Wednesday
track11,2014-07-23_14-11-33_37.75890767_-122.4214734,2014-07-23_14-11-33,37.75890767,-122.4214734,2014-07-23_14-11-33_37.75890767_-122.4214734.wav,9,6315.6132351255,3979.7654436853,2435.848203971,2014,7,23,14,11,33,2,Wednesday
track11,2014-07-23_14-14-10_37.76055156_-122.42156724,2014-07-23_14-14-10,37.76055156,-122.42156724,2014-07-23_14-14-10_37.76055156_-122.42156724.wav,9,4582.5722287735,3991.8409414833,3202.1726975981,2014,7,23,14,14,10,2,Wednesday
track11,2014-07-23_14-12-01_37.75921552_-122.42151861,2014-07-23_14-12-01,37.75921552,-122.42151861,2014-07-23_14-12-01_37.75921552_-122.42151861.wav,9,21410.9100572783,7427.7146255181,3720.3901957043,2014,7,23,14,12,1,2,Wednesday
track11,2014-07-23_14-14-15_37.76058923_-122.42156169,2014-07-23_14-14-15,37.76058923,-122.42156169,2014-07-23_14-14-15_37.76058923_-122.42156169.wav,9,16297.8261123142,10249.9170887943,5222.734368568,2014,7,23,14,14,15,2,Wednesday
track11,2014-07-23_14-09-28_37.75759516_-122.4212912,2014-07-23_14-09-28,37.75759516,-122.4212912,2014-07-23_14-09-28_37.75759516_-122.4212912.wav,9,4928.9489390403,3984.7981317162,3201.6851750597,2014,7,23,14,9,28,2,Wednesday
track11,2014-07-23_14-08-10_37.7567064_-122.42121496,2014-07-23_14-08-10,37.7567064,-122.42121496,2014-07-23_14-08-10_37.7567064_-122.42121496.wav,9,6702.3703659213,5519.5310446071,3746.699503994,2014,7,23,14,8,10,2,Wednesday
track11,2014-07-23_14-19-44_37.76409198_-122.42191834,2014-07-23_14-19-44,37.76409198,-122.42191834,2014-07-23_14-19-44_37.76409198_-122.42191834.wav,9,20695.9170585949,7308.5137494969,4750.1285289801,2014,7,23,14,19,44,2,Wednesday
track11,2014-07-23_14-24-55_37.76473302_-122.41971203,2014-07-23_14-24-55,37.76473302,-122.41971203,2014-07-23_14-24-55_37.76473302_-122.41971203.wav,9,12510.2405969216,9209.0426179428,8130.9460070598,2014,7,23,14,24,55,2,Wednesday
track11,2014-07-23_14-24-35_37.76475354_-122.41960895,2014-07-23_14-24-35,37.76475354,-122.41960895,2014-07-23_14-24-35_37.76475354_-122.41960895.wav,9,22963.7719112987,18676.3939874449,15799.3857644376,2014,7,23,14,24,35,2,Wednesday
track11,2014-07-23_14-11-39_37.7589812_-122.42152522,2014-07-23_14-11-39,37.7589812,-122.42152522,2014-07-23_14-11-39_37.7589812_-122.42152522.wav,9,27485.3573462027,14119.2322380542,4678.7725823931,2014,7,23,14,11,39,2,Wednesday
track11,2014-07-23_14-14-53_37.76106079_-122.42166139,2014-07-23_14-14-53,37.76106079,-122.42166139,2014-07-23_14-14-53_37.76106079_-122.42166139.wav,9,7129.39199154,5032.1919585044,3290.1656888653,2014,7,23,14,14,53,2,Wednesday
track11,2014-07-23_14-10-01_37.7579564_-122.42135804,2014-07-23_14-10-01,37.7579564,-122.42135804,2014-07-23_14-10-01_37.7579564_-122.42135804.wav,9,14504.020072495,11900.1112273033,9988.4674848884,2014,7,23,14,10,1,2,Wednesday
track11,2014-07-23_14-12-22_37.75944442_-122.42152235,2014-07-23_14-12-22,37.75944442,-122.42152235,2014-07-23_14-12-22_37.75944442_-122.42152235.wav,9,10560.0713948054,4659.2190141724,2819.001418089,2014,7,23,14,12,22,2,Wednesday
track11,2014-07-23_14-12-38_37.7596411_-122.42156584,2014-07-23_14-12-38,37.7596411,-122.42156584,2014-07-23_14-12-38_37.7596411_-122.42156584.wav,9,8757.6751815991,7227.4946697978,6246.0028526416,2014,7,23,14,12,38,2,Wednesday
track11,2014-07-23_14-20-17_37.76447004_-122.42195647,2014-07-23_14-20-17,37.76447004,-122.42195647,2014-07-23_14-20-17_37.76447004_-122.42195647.wav,9,3711.928553356,3178.1926291612,2577.4454469543,2014,7,23,14,20,17,2,Wednesday
track11,2014-07-23_14-12-59_37.7598975_-122.42164417,2014-07-23_14-12-59,37.7598975,-122.42164417,2014-07-23_14-12-59_37.7598975_-122.42164417.wav,9,8950.4558215439,5490.7780978786,3461.687559565,2014,7,23,14,12,59,2,Wednesday
track11,2014-07-23_14-22-03_37.76492082_-122.42142009,2014-07-23_14-22-03,37.76492082,-122.42142009,2014-07-23_14-22-03_37.76492082_-122.42142009.wav,9,9337.4176168472,7048.2041952329,5466.6319376868,2014,7,23,14,22,3,2,Wednesday
track11,2014-07-23_14-06-11_37.75534709_-122.42117087,2014-07-23_14-06-11,37.75534709,-122.42117087,2014-07-23_14-06-11_37.75534709_-122.42117087.wav,9,4190.1889733319,3319.813545908,2837.2155503828,2014,7,23,14,6,11,2,Wednesday
track11,2014-07-23_14-23-32_37.76498526_-122.42011237,2014-07-23_14-23-32,37.76498526,-122.42011237,2014-07-23_14-23-32_37.76498526_-122.42011237.wav,9,5995.4567687534,5157.2218716353,4112.7957360353,2014,7,23,14,23,32,2,Wednesday
track11,2014-07-23_14-16-34_37.76208662_-122.42175854,2014-07-23_14-16-34,37.76208662,-122.42175854,2014-07-23_14-16-34_37.76208662_-122.42175854.wav,9,16988.1274718758,7370.5689187919,3829.6383374891,2014,7,23,14,16,34,2,Wednesday
track11,2014-07-23_14-16-18_37.76189134_-122.42171452,2014-07-23_14-16-18,37.76189134,-122.42171452,2014-07-23_14-16-18_37.76189134_-122.42171452.wav,9,7168.9689177146,5768.166747762,4732.3697067637,2014,7,23,14,16,18,2,Wednesday
track11,2014-07-23_14-06-24_37.75544275_-122.42120631,2014-07-23_14-06-24,37.75544275,-122.42120631,2014-07-23_14-06-24_37.75544275_-122.42120631.wav,9,14544.7850653845,8147.00550041,3036.5120980941,2014,7,23,14,6,24,2,Wednesday
track11,2014-07-23_14-14-21_37.76065927_-122.42158848,2014-07-23_14-14-21,37.76065927,-122.42158848,2014-07-23_14-14-21_37.76065927_-122.42158848.wav,9,10163.6340968583,8078.1159986712,4689.9019236389,2014,7,23,14,14,21,2,Wednesday
track11,2014-07-23_14-16-29_37.76200918_-122.42173078,2014-07-23_14-16-29,37.76200918,-122.42173078,2014-07-23_14-16-29_37.76200918_-122.42173078.wav,9,12036.6434474354,5873.5412388601,3021.4623962463,2014,7,23,14,16,29,2,Wednesday
track11,2014-07-23_14-17-46_37.76291668_-122.42176004,2014-07-23_14-17-46,37.76291668,-122.42176004,2014-07-23_14-17-46_37.76291668_-122.42176004.wav,9,9488.943323637,5036.698360847,3423.3895887556,2014,7,23,14,17,46,2,Wednesday
track11,2014-07-23_14-14-06_37.7605121_-122.42158424,2014-07-23_14-14-06,37.7605121,-122.42158424,2014-07-23_14-14-06_37.7605121_-122.42158424.wav,9,4514.0597532031,3786.4874026831,2965.1942749212,2014,7,23,14,14,6,2,Wednesday
track11,2014-07-23_14-11-12_37.75865002_-122.42141486,2014-07-23_14-11-12,37.75865002,-122.42141486,2014-07-23_14-11-12_37.75865002_-122.42141486.wav,9,28341.6966465537,20641.0656173851,12699.4044706815,2014,7,23,14,11,12,2,Wednesday
track11,2014-07-23_14-13-55_37.76038793_-122.42159357,2014-07-23_14-13-55,37.76038793,-122.42159357,2014-07-23_14-13-55_37.76038793_-122.42159357.wav,9,7379.1078675672,6241.2930602588,5111.5911842705,2014,7,23,14,13,55,2,Wednesday
track11,2014-07-23_14-21-47_37.76484791_-122.42166091,2014-07-23_14-21-47,37.76484791,-122.42166091,2014-07-23_14-21-47_37.76484791_-122.42166091.wav,9,4262.8964002256,3469.7191666244,2752.7484407532,2014,7,23,14,21,47,2,Wednesday
